date,id,content,username,likeCount,retweetCount
2023-01-19 12:55:17+00:00,1616056702670888960,"Watamu Marine Park is best known for its coral reefs and a wide variety of marine life. You can go snorkeling or diving to see the colorful reefs and fish up close. 

For bookings:
☎️+254 – 748 717 387
📧info@go-kenya.com

#watamu #marinelife #coral #magicalkenya #tembeakenya https://t.co/vV9o3SeQmw",GokenyaHoliday,0,2
2023-01-19 12:49:45+00:00,1616055309193166856,"#thirstythursday Edition.

Drinks served al fresco.

Email, Call | 0720 879139, 0725 539186
Whatsapp | 0789 061362, 0720879139 for inquiries and bookings.

#thursdayvibes #TembeaKenya https://t.co/EuEasVrRtS",LemonValleyFarm,4,1
2023-01-19 12:24:25+00:00,1616048934589186048,"Overnight Camping @ Samburu  Buffalo Springs

13th-14th February

All Inclusive Package 
For  Ksh 7500/=
Commit Mdogo Mdogo Available
Lipa Na #Mpesa Buy Goods 8022384 

#tembeakenya #magicalkenya #Samburu #valentines #camping #memoirs #explorememoirs #magicalkenya #ZuruKenya https://t.co/Aabhemqjl2",ExploreMemoirs,2,1
2023-01-19 12:20:14+00:00,1616047884251860992,"Lake Naivasha Resort Staycation Deals For Two 13th-14th February For  Ksh.12,499/Two People.

Dm Us To Book
Commit Mdogo Mdogo Available
Lipa Na #Mpesa Buy Goods 8022384

#tembeakenya #magicalkenya #ZuruKenya #naivasha #twendevasha #valentines #lakenaivasharesort https://t.co/dcbnc4xGZO",ExploreMemoirs,2,1
2023-01-19 12:16:03+00:00,1616046829816418305,"🔥2023 Hot Deals🔥

🔸The Maiyan Resort - Nanyuki 

🚘Self Drive Rates

🔸Half Board Accommodation
✔️Kshs 10,500 per person sharing
✔️Kshs 16,,300 per person in a single Room

🔸For bookings
▪️Call/WhatsApp:+254780921735
#magicalkenya #kenya #travel #tourism #tembeakenya #tourism https://t.co/Tar3riJlpZ",Flighttofancy,1,1
2023-01-19 12:07:05+00:00,1616044574639783938,"Chyulu hills, bush luxury vacation resorts hidden gem #holidayseason BushVacations #bushsafariskenya #BettyKyalo Mpesa Ben10 #NyakundiIsBack #Kenyaholidays #Tembeakenya #KaribuKenya #welcometoKenya https://t.co/98AnQffkdf",kanma_kenya,0,0
2023-01-19 11:54:41+00:00,1616041451108077569,"An airy and lightly furnished living area allows you to relax and immensely enjoy the abundant beauty and tranquility of our location while staying here.

Call/Whatsapp us on 0722 722084 for inquiries and bookings.

#TembeaKenya #Mombasa #thursdayvibes https://t.co/JQOJUoxg3F",NightingaleMSA,0,0
2023-01-19 11:48:03+00:00,1616039780990742530,"A mothers love and care is like no other ❤️. Photos captured by our tour guide @SimonSaidimu 
#girrafe #motherhood #mothergiraffeandbaby #funfacts #wildlife #africa #tembeakenya #masaimara #maranorthconservancy https://t.co/pNu8TB3gA5",KarenBlixenCamp,1,0
2023-01-19 11:43:51+00:00,1616038726211076097,"@pnkairu Thanks sir for the tour in sagana,it was an eye opener. A very nice place you have there i can recommend to anyone to visit. #tembeakenya",kuria_jossie,0,0
2023-01-19 11:29:14+00:00,1616035047316008960,"💓Valentines In The Wild🐘🦓🦒🦁

Go wild this Valentine’s Day with @Viutravel 𝐌𝐀𝐑𝐀 Offers From 𝙆𝙨𝙝𝟏𝟒,𝟓𝟎𝟎𝙋𝙋𝙨 

📱 0703254254
#viutravel #zuruparksnaviutravel #lipapolepolenaviutravel #maasiamara   #valentine   #magicalkenya #tembeakenya #YouDeserveAHoliday https://t.co/NQMVdw7JJT",viutravel,0,1
2023-01-19 10:26:44+00:00,1616019321116819456,"Take a break during the Weekend to drive out of the city for a nice relaxing getaway with your friends and loved ones or also a solo trip. We have the best offers around! Contact us on 072684367
'Where fun meets Adventures...'
#linkupsadventures #tembeakenya #MagicalKenya https://t.co/Brf2l2e0xL",Linkupskenya,1,2
2023-01-19 09:26:32+00:00,1616004169072275456,"A special Cheetah sighting at Nairobi National Park.
#travel #safari #wildlife #nature #tembeakenya. https://t.co/YxbWxAb4br",WildlifeOfKeny1,13,6
2023-01-19 09:06:20+00:00,1615999086725050368,Beautiful @NchiYetu254 #TembeaKenya #BirdPhotography #KenyaKwetu,NziokiCaroline_,2,0
2023-01-19 09:03:50+00:00,1615998456589426688,"Throwback Thursday....
Woolly necked Stork couple on the banks of Kongo river estuary in Diani.
#Tbt #BirdTwitter #birdwatching #birding #nature #wildlife #tembeakenya. https://t.co/A8nIQEhW0k",BirdsKenya,25,6
2023-01-19 09:00:01+00:00,1615997497662382080,"Meru National Park is a wonderful place to simply be, relax and just take in the amazing natural beauty.

For inquiries and bookings:
☎️+254 – 748 717 387 
📧info@kenyaparks.co.ke

#meru #wildlife #nature #safari #adventure #zurukenyaparks #tembeakenya #magicalkenya https://t.co/1yZeA1gpYD",Kenyagameparks,7,4
2023-01-19 08:00:32+00:00,1615982524735299584,"A photographer's paradise safari brings you to the most stunning and beautiful parts of Kenya and allows you to view the country's most famous parks.

For a full detailed itinerary open this link👇
https://t.co/6OTXejVGOU

#wildlife #photography #safari #tembeakenya #magicalkenya https://t.co/AZ8lChRUOw",nature_exp,4,1
2023-01-19 07:58:34+00:00,1615982031996870656,"Nothing special about this picture, only that there is a lioness on the far left staring at the lone elephant. I actually had not realized the lioness was in the frame until I went through the pictures. #tembeakenya #magicalkenya https://t.co/pWEWL4bNp8",Kalasinga_,57,13
2023-01-19 07:54:47+00:00,1615981081458794496,"@lookeeymoha Its all about the best experience. Pamoja tutembee Kibera.
#tembeakenya",MwarabuJJ,0,1
2023-01-19 07:38:31+00:00,1615976984642834432,"Amboseli National Park is home to a large number of elephants, as well as other wildlife such as lions, cheetahs, and giraffes. The park also has a beautiful view of Mt Kilimanjaro.

For bookings:
☎️+254 – 748 717 387
📧info@toafrika.com

#amboseli #magicalkenya #tembeakenya https://t.co/5EECN2p4nm",ToAfriKa1,0,1
2023-01-19 07:30:00+00:00,1615974842682990593,"Make your kids birthday party memorable with us! Celebrate your kids birthday with a private venue setup, delicious buffet spread and FREE access to our kid's corner.

For Enquiries and bookings call us on 0734880488.

#lukenyagetaway
#birthdays
#magicalkenya
#tembeakenya https://t.co/P4mIxkugis",LukenyaGetaway,0,1
2023-01-19 07:25:47+00:00,1615973783277563904,"Because you deserve it, enter the weekend with calmness. To meet all of your insurance needs, we are here.

#insurance #nairobi #kenya #mombasa #overleap #azimio #kiambu #kplc #bettykyalo #nairobikenya #mombasa #kshs #amerix #babuowino #igerskenya #ben10  #tembeakenya https://t.co/3HCPESEGVG",Overleap_Agency,2,1
2023-01-19 07:05:50+00:00,1615968759319244800,"With spectacular views of the mystical Majestic Mount Kilimanjaro, and easy access to the wild delights of Tsavo West National Park, is 𝐕𝐨𝐲𝐚𝐠𝐞𝐫 𝐒𝐚𝐟𝐚𝐫𝐢 𝐂𝐚𝐦𝐩. 𝑨 𝒈𝒆𝒎!

#rosolosafaris #rosolodeals #safaris #gamedrives #tembeakenya #travel #explore #deals #offers https://t.co/wrxuKBWy2n",RosoloSafaris,2,1
2023-01-19 07:01:06+00:00,1615967568082210820,"Swift Capital Limited makes getting a logbook loan simpler and faster than ever before. Like the name implies, it is quick and simple.

#insurance #nairobi #kenya #mombasa #overleap  #nairobikenya #mombasa #swiftcap #iamnairobian  #tembeakenya  #tanzania #africa #madeinkenya https://t.co/x3phytyzSy",capital_swift,2,2
2023-01-19 06:39:32+00:00,1615962140262670336,"RETWEET if you would like to stay at this Elegantly Furnished One Bedroom Apartment in Roysambu going for Kshs 3500 per night. Book Now: +254706342287

#airbnb #airbnbNairobi #tembeaKenya #airbnbsuperhost #Nairobi #Mombasa #DianiBeach https://t.co/kd5gUrmS6c",EddieMors1,6,5
2023-01-19 06:00:01+00:00,1615952195807072257,"For your accomodation needs long &amp; short stay.
📍Kisumu, Milimani.
 Executive, Luxurious, fully furnished 1/2/3 bedroom available.
☎️ WhatsApp 
+254715747559
+254794075648 
#Kisumu 
#TembeaKenya
#BrandKenya
#AmazingKisumu
#Airbnb  
#jermuenhub
#valentinesholidaypackages",AtienoJermaine,0,1
2023-01-19 05:41:20+00:00,1615947495963598848,"Golini suite kwale

Unique luxurious private one bedroom lodge with exceptional outdoor bathroom with shower, private terrace with unspoiled views!

Call +254791045862 for bookings

#Magicalkenya #TembeaKenya https://t.co/FDUI8yIavy",PerfectSafariz,51,50
2023-01-19 05:24:19+00:00,1615943213218414594,"#tembeakenya
#roadtrip
#adventures
Tembea tujenge kenya
The Maina Kageni Road Trip Tour  #TembeatujengeKenya
📸 by: iphone13promax https://t.co/gSTd8rmXvb",ekbiwott,0,1
2023-01-19 04:30:03+00:00,1615929558351630338,"Book with us today and enjoy amazing adventures anywhere you want
Follow all our social media platform.
Contact number 0723634326

#safari #tembeakenya #xplorato #adventure #vacation #funmoments https://t.co/OP0nwB3cys",Xplorato,0,1
2023-01-19 03:00:05+00:00,1615906914709241856,"The 7 Ponds at Rurimeria Hills-Table Mountain #myadrenalist
 #kenya #africa #safari #travel #wildlife #nairobi #nature #photooftheday #naturephotography #travelphotography #instagood #wanderlust #travelgram #picoftheday #magicalkenya #adventure #instatravel #igkenya #tembeakenya https://t.co/7NhPeezAfu",myadrenalist,3,1
2023-01-19 01:28:43+00:00,1615883923661225985,"Hunting season 
.
.
.
#TembeaKenya #MagicalKenya #Canon #CelebrateAfrica #masaimara https://t.co/rhLMOjQ4r9",olonanaonsafari,4,2
2023-01-18 22:28:25+00:00,1615838550490062868,"Visit Wundanyi, Taita Taveta county.
By any means necessary.
#mzinyi #tembeakenya #Magicalkenya https://t.co/pyZ52ehY5K",SirAlfred006,5,1
2023-01-18 20:36:07+00:00,1615810287856410625,Flying in the wild..#wildlife @magicalkenya #tembeakenya @MasaiMara_Kenya  @Min_TourismKE https://t.co/LRkqdvilL8,muratamuthure,2,1
2023-01-18 19:55:18+00:00,1615800017435910146,"Some #Spaces get your #soul right 
#tembeanyumbani #tembeakenya #YouDeserveAHoliday #Holidayhome @cabinlivingmag @magically #tosksettingthepace @DiscoverVasha 
#OlEburruCottage @AfricaLuxit https://t.co/sASYpMs0qO",EAluxurytravel,4,3
2023-01-18 19:38:57+00:00,1615795899195658240,"Just some ""moto Moto"" enjoying the water💦
.
.
.
.
#hippo #hippopotamus #nature #naturephotography #naturelovers #wildlifephotography #wildlifeonearth #tembeakenya #zurunationalpark #yourshotphotographer https://t.co/k29S5lBUyq",steveokeyo,0,1
2023-01-18 19:31:08+00:00,1615793935154089993,"Spare few seconds and secure Got Ramogi Heritage Site a rare and prestigious slot among other most attractive green destinations

#greendestinatiionstoryaward

#destinationtop100

#TembeaKenya

@amazingkisumu
@tembeakisumu",Osqar009,2,2
2023-01-18 17:39:22+00:00,1615765805735477271,"#tembeakenya
#roadtrip
#adventures
Tembea tujenge kenya
The Maina Kageni Road Trip Tour  #TembeatujengeKenya
📸 by: iphone13promax https://t.co/vrMQ9GCKHs",ekbiwott,1,1
2023-01-18 17:13:20+00:00,1615759256741113856,"📌The croft Nakuru

 🔷Romantic getaway with a private jacuzzi

🔷2 guests 1 bedroom 1 bed 1 bath 
Small lawn,private deck and private outdoor area

Rate: kes 15,500/night

☎️0791045862
#TembeaKenya #Magicalkenya Rungu https://t.co/uNIvoWY23j",PerfectSafariz,62,55
2023-01-18 16:57:43+00:00,1615755326438998017,"The breathtaking views of Olseki is simply Magical. 
#beautifuldestinations #tembeakenya https://t.co/I1lDJorH1S",thesharksafaris,0,3
2023-01-18 16:00:12+00:00,1615740851728130048,"GALDESSA SAFARI CAMP - TSAVO EAST NATIONAL PARK

CONTACT US FOR MORE DETAILS AND BOOKINGS
☎️ +254718002012
☎️ +211924 052704
📩 info@muthaiga.co.ke

#travel #safari #Tsavo #MagicalKenya #TembeaKenya https://t.co/kXzQp4J85G",MuthaigaTravel,0,1
2023-01-18 13:41:05+00:00,1615705840475840520,"In The Spirit Of #YouDeserveAHoliday, Karibu 𝐀𝐍𝐆𝐀𝐌𝐀 𝐌𝐀𝐑𝐀  

Enjoy  views with @viutravel #mara Offers From 𝐊𝐬𝐡 𝟏𝟒,𝟓𝟎𝟎𝐏𝐏𝐬

📱0703254254
📩𝙀-𝙢𝙖𝙞𝙡: https://t.co/Ip6kpHKgjB
#viutravel #zuruparksnaviutravel #lipapolepolenaviutravel #maasiamara  #tembeakenya https://t.co/afH6l7BpWu",viutravel,0,1
2023-01-18 13:25:18+00:00,1615701869262692352,"Did you know?
Giraffes are the tallest mammals on Earth. Their legs are taller than many humans about 6 feet. They can run as fast as 35 mph over short distances.
Experience the best view of giraffes in Tsavo West National Park

Travel with us
Call: 0792 679 463
#tembeakenya https://t.co/3Ju4hNFby3",saftrek_safaris,1,1
2023-01-18 13:15:20+00:00,1615699361329205248,Galu beach is one of the most spectacular beaches on the Kenyan coast. #magicalkenya #tembeakenya #diani #galubeach https://t.co/nI4V5H0Cpc,kenyatalii,3,3
2023-01-18 12:40:04+00:00,1615690485216993280,"Start your year off with our Daily Deals for North and South Coast today😍😀.

🎯 Validity: January-31st March 2023

🎯 For Bookings and Enquiries: 
▪︎Call: 0742877833
▪︎Email: info@bluechipaviationltd.com

#travel  #mombasa #tembeakenya https://t.co/KwfFfZsTKd",BTourdeals,0,1
2023-01-18 11:44:53+00:00,1615676598799454208,"It's the bush for the wild animals 🦣🐃🦏and the beach 🏖️ for the sand &amp; sea.
The beginning of an amazing safari experience with @KichakaTours
https://t.co/gTrbW9esX2

#traveler #kichakatours #magicalkenya #tembeakenya #bush #beach #2023safari #fun #TrendingNow https://t.co/AspYUDQjvY",KichakaTours,1,1
2023-01-18 11:14:23+00:00,1615668921431891968,"Check out our menu andsee what we have in store for you👌

We are located at Homabay Ndhiwa Junction at Rodi Kopany

For Bookings and Reservations, Call 0700494454 #belmonthotel #homabay #adventure #rodikopany #TembeaKenya #roadTrip https://t.co/AG8b8gseXg",BelmontHomabay,1,1
2023-01-18 10:06:15+00:00,1615651776711249920,"2023 Travel motto #101 : I haven’t been everywhere but being on safari is definitely on my list.

#landmammals #elephants #africangiant #motherhood #tembeakenya #maasaimara https://t.co/jX9PKHl0FQ",wildofchoices,0,1
2023-01-18 10:05:02+00:00,1615651469746634753,"Overnight Camping @ Samburu  Buffalo Springs

13th-14th February

All Inclusive Package 
@ Ksh 7500
Commit Mdogo Mdogo Available

#tembeakenya #magicalkenya #Samburu #valentines #camping #memoirs #explorememoirs #magicalkenya #ZuruKenya https://t.co/jBGzxmFNEH",ExploreMemoirs,3,0
2023-01-18 10:03:43+00:00,1615651137679400962,"#tembeakenya
#travel
#holidays
#valentinesholidaypackages
#masaimaratours
#bammtours
#maasaimaranationalreserve
#magicalkenya
#ashnilmara https://t.co/p3jXVuK189",bammtours,0,1
2023-01-18 09:40:22+00:00,1615645264521629696,"Treat yourself to a Coast holiday or weekend break with our Mwembe Discovery offers.
𝐄𝐧𝐣𝐨𝐲 𝐨𝐟𝐟𝐞𝐫: 𝐏𝐚𝐲 𝐟𝐨𝐫 𝟑 𝐍𝐢𝐠𝐡𝐭𝐬, 𝐒𝐭𝐚𝐲 𝟒 𝐍𝐢𝐠𝐡𝐭𝐬.
#magicalkenya #tembeakenya #adventure #travel #KenyanCoast #Malindi #mondaymood  #iamnairobian #africa Westlands https://t.co/p4rU1xOtJx",MwembeResort,0,0
2023-01-18 07:40:00+00:00,1615614972490301440,"For all your weekend getaways,reach us out at;
https://t.co/moSnw2AP42
Call/WhatsApp: +254710999777

#LuxuryTravel  #TembeaKenya  #travelphotography  #traveling #Nairobi   #Kenya #Tanzania 

#KDHS2022 MasenoUniversity Cherera 4 https://t.co/C6RqFiY7ri",Sabby55426764,3,2
2023-01-18 07:37:27+00:00,1615614331198271488,"Imagine how you would capture these
Tsavo National Park is the place to be

Travel with us today
Call: +254 792 679 463
Email: safaris@saftrek-adventures.com
Website: https://t.co/ZVHFuSJXbo
#valentinesday2023 #tsavonationalpark #tsavowest #tsavoeast #tembeakenya #magicalkenya https://t.co/qsP9LAONot",saftrek_safaris,1,1
2023-01-18 07:08:32+00:00,1615607050628747264,"Experience luxury in the heart of nature at Masai Mara Emayian Luxury Camp, where comfort and adventure come together for an unforgettable stay.

MainStar Safaris
bookings@mainstarsafaris.com
https://t.co/Mt3rZNvFz9

#masaimarasafaripackages #kenyasafaritours #tembeakenya https://t.co/CVbruCQ0xb",MainstarSafaris,0,1
2023-01-18 07:06:24+00:00,1615606513719984128,"Back to work means a fresh business travel calendar. Imperial Express has budget-friendly rooms with convenient amenities. Find out more on https://t.co/2T9EYYYoTW or call 0713555365.

#travel #magicalkenya #tembeakenya #businesstravel https://t.co/KUsYTQnKdq",om_imperial,0,1
2023-01-18 07:05:22+00:00,1615606253660643328,"Nairobi N. Park is the only park in the world that is located within a city, only around 10 kilometers from Nairobi CBD making it a popular tourist destination.

For inquiries and bookings:
☎️+254 – 748 717 387
📧info@go-kenya.com

#nairobi #tembeakenya #magicalkenya https://t.co/fMJrFoXoQq",GokenyaHoliday,2,2
2023-01-18 05:57:09+00:00,1615589087192420353,"Hunting for the Big 5s, catching the Sunrise

#TembeaKenya | #MaasaiMara | #MagicalKenya https://t.co/y4CQvHgI9Y",TitusKuria_,6,2
2023-01-18 05:31:05+00:00,1615582527862759425,"We love flowers, we love the nature ~ #tembeakenya #flowers #flowerphotography #flower https://t.co/jgFE3tJydk",fikeni_KE,4,1
2023-01-18 05:30:00+00:00,1615582255925153793,"We’re passionate about providing you with a memorable experience that will make you want to return.

Call | 0720 879139, 0725 539186
Whatsapp | 0789 061362, 0720 879139 for inquiries and bookings.

#TembeaKenya #lemonvalleyfarm https://t.co/0DCY1JcslO",LemonValleyFarm,0,1
2023-01-18 05:21:49+00:00,1615580197058744321,"Amboseli Tales.....

This park will surprise you everytime!!!

#Amboseli #AmboseliNationalPark #TembeaKenya #wildlifephotography #RaundiMwitu https://t.co/MuVMsu8pJc",paulobuna,21,2
2023-01-18 05:13:45+00:00,1615578165468094464,"📌 Nanyuki luxury Tents 

♦️Spacious units  with large deck overlooking Burguret valley, bathtub and indoor fireplace.

♦️2 guests 1 bedroom 1 bed 1 bath

♦️Rate:kes 25k/night on BB

☎️ 0791045862

#Magicalkenya #TembeaKenya https://t.co/Ocp72cr0hn",PerfectSafariz,49,47
2023-01-18 05:12:24+00:00,1615577827830546433,"For any inquiries or bookings call or WhatsApp me on 0729991203
#tattoo #tembeakenya #inked #tattoostyle #tattooart #254fashion @ Tattooz by franky barrin https://t.co/uiPbWfhw0X",detattooist,0,1
2023-01-18 03:14:01+00:00,1615548035659972609,"For your accomodation needs long &amp; short stay.
📍Kisumu, Milimani.
 Executive, Luxurious, fully furnished 1/2/3 bedroom available.
☎️ WhatsApp 
+254715747559
+254794075648
#Kisumudala 
#TembeaKenya
#BrandKenya
#AmazingKisumu
#Airbnb  
#jermuenhub
#valentinesholidaypackages",AtienoJermaine,0,1
2023-01-18 02:21:36+00:00,1615534843944701954,"Join us today.
#tembeakenya https://t.co/e2bOmNm28B",lookeeymoha,1,3
2023-01-17 21:35:03+00:00,1615462730881720342,"#Tembeakenya
#BeautifulKenya
#Ngarendare https://t.co/OmgIBzoMpU",ThaiyaEric,1,2
2023-01-17 19:07:10+00:00,1615425513102929920,"K U D U 🌵 SAFARI 🌵CAMP 
📍Galana conservancy
Kudu Safari Camp is a luxury tented camp located in a magical and unspoiled place at Tsavo East National Park, Kenya🔆
Latema Road Nairobi  Wafula Chebukati

#traveler #magicalkenya #tembeakenya🇰🇪 #safari #wild https://t.co/xDP0ilZMbN",tembeaakenya,3,3
2023-01-17 19:03:40+00:00,1615424635918553108,"Nature at its rawest: A pride of lions feast on their latest kill, a buffalo, at the Masai Mara. A reminder of the delicate balance of life and death in the wild.

#tembeakenya #masaimarasafari #kenyasafaritours

Photo Credits: Entim Mara Camp https://t.co/4bivzTr6Z1",MainstarSafaris,0,1
2023-01-17 17:29:26+00:00,1615400918832250908,"luxury country club feel, complemented with independent quaint cottages, including William Holden’s original cottage, 
This is Fairmont Mount Kenya Safari Club.Let's plan your trip today.
Get in touch: 
Call/WhatsApp:+254731469012
#beautifuldestinations #laikipia #tembeakenya https://t.co/HbxG09ZhCK",thesharksafaris,0,1
2023-01-17 17:26:21+00:00,1615400142533689355,"📌 Ngong Luxury Tent 

☑️ A serene getaway for couples offering unforgettable picnics and outdoor experience close to the city.

☑️Accommodation on self catering meal plan

Rate: kes 18k/night
☎️ 0791045862

#TembeaKenya #Magicalkenya #Villas https://t.co/4a7HfEWY0q",PerfectSafariz,48,51
